obs_wl_vac(nm),unc_obs_wl,ritz_wl_vac(nm),unc_ritz_wl,wn(cm-1),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,Unnamed: 21
,,4237.323,0.018,2359.980,,1.25e+06,B,57786.4336,60146.414,2s2.4p,2P*,1/2,2s2.5s,2S,1/2,2,2,,T7192,,
,,4238.463,0.017,2359.346,,2.49e+06,B,57787.0683,60146.414,2s2.4p,2P*,3/2,2s2.5s,2S,1/2,4,2,,T7192,,
,,4531.0,0.3,2207.02,,2.05e+06,B,57786.4336,59993.45,2s2.4p,2P*,1/2,2s2.4d,2D,3/2,2,4,,T7192,,
,,4532.3,0.3,2206.38,,2.46e+06,B,57787.0683,59993.45,2s2.4p,2P*,3/2,2s2.4d,2D,5/2,4,6,,T7192,,
,,4532.3,0.3,2206.38,,4.09e+05,B,57787.0683,59993.45,2s2.4p,2P*,3/2,2s2.4d,2D,3/2,4,4,,T7192,,
,,4557.4,0.3,2194.24,,2.98e+04,C+,62485.504,64679.745,2s2.5d,2D,5/2,2s2.7f,2F*,5/2,6,6,,u27,,
,,4557.4,0.3,2194.24,,4.17e+05,C+,62485.504,64679.745,2s2.5d,2D,3/2,2s2.7f,2F*,5/2,4,6,,u27,,
,,4557.4,0.3,2194.24,,4.47e+05,C+,62485.504,64679.745,2s2.5d,2D,5/2,2s2.7f,2F*,7/2,6,8,,u27,,
,,4653.8,0.3,2148.79,,2.1e+04,C,62516.5592,64665.353,2s2.5f,2F*,7/2,2s2.7d,2D,5/2,8,6,,u27,,
,,4653.8,0.3,2148.79,,1.06e+03,C,62516.5592,64665.353,2s2.5f,2F*,5/2,2s2.7d,2D,5/2,6,6,,u27,,
,,4653.8,0.3,2148.79,,2.22e+04,C,62516.5592,64665.353,2s2.5f,2F*,5/2,2s2.7d,2D,3/2,6,4,,u27,,
,,7242.1,0.8,1380.82,,5.01e+04,C+,62485.504,63866.326,2s2.5d,2D,5/2,2s2.6f,2F*,5/2,6,6,,u27,,
,,7242.1,0.8,1380.82,,7.01e+05,C+,62485.504,63866.326,2s2.5d,2D,3/2,2s2.6f,2F*,5/2,4,6,,u27,,
,,7242.1,0.8,1380.82,,7.53e+05,C+,62485.504,63866.326,2s2.5d,2D,5/2,2s2.6f,2F*,7/2,6,8,,u27,,
,,7341.8,0.9,1362.06,,1.18e+04,C,63845.323,65207.38,2s2.6d,2D,5/2,2s2.8f,2F*,5/2,6,6,,u27,,
,,7341.8,0.9,1362.06,,1.65e+05,C,63845.323,65207.38,2s2.6d,2D,3/2,2s2.8f,2F*,5/2,4,6,,u27,,
,,7341.8,0.9,1362.06,,1.76e+05,C,63845.323,65207.38,2s2.6d,2D,5/2,2s2.8f,2F*,7/2,6,8,,u27,,
,,7513.4,0.9,1330.96,,1.50e+04,C,63866.326,65197.29,2s2.6f,2F*,7/2,2s2.8d,2D,5/2,8,6,,u27,,
,,7513.4,0.9,1330.96,,7.5e+02,D,63866.326,65197.29,2s2.6f,2F*,5/2,2s2.8d,2D,5/2,6,6,,u27,,
,,7513.4,0.9,1330.96,,1.56e+04,C,63866.326,65197.29,2s2.6f,2F*,5/2,2s2.8d,2D,3/2,6,4,,u27,,
,,7525.8,0.9,1328.76,,4.2e+04,C,62516.5592,63845.323,2s2.5f,2F*,7/2,2s2.6d,2D,5/2,8,6,,u27,,
,,7525.8,0.9,1328.76,,2.08e+03,C,62516.5592,63845.323,2s2.5f,2F*,5/2,2s2.6d,2D,5/2,6,6,,u27,,
,,7525.8,0.9,1328.76,,4.39e+04,C,62516.5592,63845.323,2s2.5f,2F*,5/2,2s2.6d,2D,3/2,6,4,,u27,,
,,11984.3,2.2,834.42,,2.65e+05,C,63845.323,64679.745,2s2.6d,2D,5/2,2s2.7f,2F*,7/2,6,8,,u27,,
,,11984.3,2.2,834.42,,1.8e+04,C,63845.323,64679.745,2s2.6d,2D,5/2,2s2.7f,2F*,5/2,6,6,,u27,,
,,11984.3,2.2,834.42,,2.47e+05,C,63845.323,64679.745,2s2.6d,2D,3/2,2s2.7f,2F*,5/2,4,6,,u27,,
,,12515.2,2.4,799.03,,2.87e+04,C,63866.326,64665.353,2s2.6f,2F*,5/2,2s2.7d,2D,3/2,6,4,,u27,,
,,12515.2,2.4,799.03,,2.72e+04,C,63866.326,64665.353,2s2.6f,2F*,7/2,2s2.7d,2D,5/2,8,6,,u27,,
,,12515.2,2.4,799.03,,1.4e+03,C,63866.326,64665.353,2s2.6f,2F*,5/2,2s2.7d,2D,5/2,6,6,,u27,,
,,13212.84,0.08,756.840,,2.55e+03,C+,47856.809,48613.6486,2s.2p2,2D,5/2,2s2.3p,2P*,3/2,6,4,,T7194,,
,,13218.36,0.08,756.524,,2.81e+02,C+,47857.125,48613.6486,2s.2p2,2D,3/2,2s2.3p,2P*,3/2,4,4,,T7194,,
,,13249.57,0.09,754.741,,2.80e+03,C+,47857.125,48611.8663,2s.2p2,2D,3/2,2s2.3p,2P*,1/2,4,2,,T7194,,
,,18449,6,542.03,,1.11e+05,C,64665.353,65207.38,2s2.7d,2D,5/2,2s2.8f,2F*,7/2,6,8,,u27,,
,,18449,6,542.03,,7.37e+03,C,64665.353,65207.38,2s2.7d,2D,5/2,2s2.8f,2F*,5/2,6,6,,u27,,
,,18449,6,542.03,,1.03e+05,C,64665.353,65207.38,2s2.7d,2D,3/2,2s2.8f,2F*,5/2,4,6,,u27,,
,,19322,6,517.54,,1.81e+04,C,64679.745,65197.29,2s2.7f,2F*,5/2,2s2.8d,2D,3/2,6,4,,u27,,
,,19322,6,517.54,,1.73e+04,C,64679.745,65197.29,2s2.7f,2F*,7/2,2s2.8d,2D,5/2,8,6,,u27,,
,,19322,6,517.54,,8.61e+02,C,64679.745,65197.29,2s2.7f,2F*,5/2,2s2.8d,2D,5/2,6,6,,u27,,
,,654150,130,15.287,,6.24e-16,B,0.0000,15.287,2s2.2p,2P*,1/2,2s2.2p,2P*,3/2,2,4,E2,T7194,,
,,654150,130,15.287,,3.20e-08,A,0.0000,15.287,2s2.2p,2P*,1/2,2s2.2p,2P*,3/2,2,4,M1,T7194,,
,,912000,17000,10.97,,7.78e-17,B,28647.43+x,28658.40+x,2s.2p2,4P,1/2,2s.2p2,4P,5/2,2,6,E2,T7194,,
,,1580000,30000,6.33,,4.10e-09,A,28652.07+x,28658.40+x,2s.2p2,4P,3/2,2s.2p2,4P,5/2,4,6,M1,T7194,,
,,1580000,30000,6.33,,7.00e-18,B,28652.07+x,28658.40+x,2s.2p2,4P,3/2,2s.2p2,4P,5/2,4,6,E2,T7194,,
,,2160000,100000,4.64,,2.23e-09,A,28647.43+x,28652.07+x,2s.2p2,4P,1/2,2s.2p2,4P,3/2,2,4,M1,T7194,,
,,2160000,100000,4.64,,1.74e-19,B,28647.43+x,28652.07+x,2s.2p2,4P,1/2,2s.2p2,4P,3/2,2,4,E2,T7194,,
